ExecutionDate,ForecastDate,Horizon,RMSE_Row
1990-02-01,1992-01-01,23,2.9194722950247756
1990-02-01,1992-02-01,24,2.8388531919226123
1990-02-01,1992-03-01,25,2.6866724344545654
1990-02-01,1992-04-01,26,3.0103970200484285
1990-02-01,1992-05-01,27,2.94417886339078
1990-02-01,1992-06-01,28,3.005471641627683
1990-02-01,1992-07-01,29,3.3702146441370804
1990-02-01,1992-08-01,30,3.3306776254303867
1990-02-01,1992-09-01,31,3.7805394494355506
1990-02-01,1992-10-01,32,3.4761234464820476
1990-02-01,1992-11-01,33,3.173915026610564
1990-02-01,1992-12-01,34,3.354465938893518
1990-02-01,1993-01-01,35,3.4718410997294873
1990-02-01,1993-02-01,36,3.4043131697114446
1990-02-01,1993-03-01,37,3.4366740476512483
1990-02-01,1993-04-01,38,3.3848696482279803
1990-02-01,1993-05-01,39,3.1933701055119093
1990-02-01,1993-06-01,40,3.2200921059788414
1990-02-01,1993-07-01,41,3.1773381099686038
1990-02-01,1993-08-01,42,3.1724728313840367
1990-02-01,1993-09-01,43,3.251364032292208
1990-02-01,1993-10-01,44,3.09974767358458
1990-02-01,1993-11-01,45,2.9692502948985
1990-02-01,1993-12-01,46,3.1014720539210128
1990-02-01,1994-01-01,47,3.109659607388524
1990-02-01,1994-02-01,48,2.692714272318295
1990-02-01,1994-03-01,49,2.53026084116707
1990-02-01,1994-04-01,50,2.0609722247826783
1990-02-01,1994-05-01,51,1.704604759555715
1990-02-01,1994-06-01,52,1.7207568548312207
1990-02-01,1994-07-01,53,1.5899726635966989
1990-02-01,1994-08-01,54,1.3156626039893364
1990-02-01,1994-09-01,55,1.0914922979876485
1990-02-01,1994-10-01,56,0.761758394830701
1990-02-01,1994-11-01,57,0.16156688448608936
1990-02-01,1994-12-01,58,0.061382608259167526
1989-11-01,1989-12-01,1,0.07397216431563969
1989-11-01,1990-01-01,2,0.3528162861512243
1989-11-01,1990-02-01,3,0.41183761878654135
1989-11-01,1990-03-01,4,0.518888525633102
1989-11-01,1990-04-01,5,0.6405304817922017
1989-11-01,1990-05-01,6,0.6456879279882637
1989-11-01,1990-06-01,7,0.6533057162203049
1989-11-01,1990-07-01,8,0.4691353819297275
1989-11-01,1990-08-01,9,0.4871094100801363
1989-11-01,1990-09-01,10,0.29424321439314305
1989-11-01,1990-10-01,11,0.3206126634693707
1989-11-01,1990-11-01,12,0.31395470929059144
1989-11-01,1990-12-01,13,0.26119488226780163
1989-11-01,1991-01-01,14,0.4932655212500707
1989-11-01,1991-02-01,15,0.5844509401118012
1989-11-01,1991-03-01,16,0.8930790348911195
1989-11-01,1991-04-01,17,1.0641785593265265
1989-11-01,1991-05-01,18,0.9362423590284976
1989-11-01,1991-06-01,19,0.9036718544632238
1989-11-01,1991-07-01,20,0.9243102507851448
1989-11-01,1991-08-01,21,1.068310168438983
1989-11-01,1991-09-01,22,1.256083007389197
1989-11-01,1991-10-01,23,1.4935579169106745
1989-11-01,1991-11-01,24,1.9284651441885492
1989-11-01,1991-12-01,25,2.449221478287622
1989-11-01,1992-01-01,26,2.448173206604419
1989-11-01,1992-02-01,27,2.3786704164158197
1989-11-01,1992-03-01,28,2.2373856159733236
1989-11-01,1992-04-01,29,2.5717861425798847
1989-11-01,1992-05-01,30,2.5160246323562783
1989-11-01,1992-06-01,31,2.587555829569841
1989-11-01,1992-07-01,32,2.962320403060681
1989-11-01,1992-08-01,33,2.932589768164576
1989-11-01,1992-09-01,34,3.3920447022359146
1989-11-01,1992-10-01,35,3.097010674950979
1989-11-01,1992-11-01,36,2.8039754368824394
1989-11-01,1992-12-01,37,2.9934932559071328
1989-11-01,1993-01-01,38,3.119510273243292
1989-11-01,1993-02-01,39,3.060311257430518
1989-11-01,1993-03-01,40,3.1006997298541643
1989-11-01,1993-04-01,41,3.0566327619922284
1989-11-01,1993-05-01,42,2.8725911977623264
1989-11-01,1993-06-01,43,2.906502004613252
1989-11-01,1993-07-01,44,2.8706775123434953
1989-11-01,1993-08-01,45,2.8724919094706993
1989-11-01,1993-09-01,46,2.9578220538403266
1989-11-01,1993-10-01,47,2.812412638655866
1989-11-01,1993-11-01,48,2.6878985871576004
1989-11-01,1993-12-01,49,2.825888106094652
1989-11-01,1994-01-01,50,2.839734775383448
1989-11-01,1994-02-01,51,2.428340602928922
1989-11-01,1994-03-01,52,2.271331183787041
1989-11-01,1994-04-01,53,1.8073803317934853
1989-11-01,1994-05-01,54,1.4562453762061427
1989-11-01,1994-06-01,55,1.4775257993698432
1989-11-01,1994-07-01,56,1.3517668983711966
1989-11-01,1994-08-01,57,1.0823802981808228
1989-11-01,1994-09-01,58,0.8630328826053129
1989-11-01,1994-10-01,59,0.5380226105517583
1989-11-01,1994-11-01,60,0.05754317711188417
1990-08-01,1990-09-01,1,0.2231616432191661
1990-08-01,1990-10-01,2,0.22648686034721344
1990-08-01,1990-11-01,3,0.26222834827345576
1990-08-01,1990-12-01,4,0.8662268183004445
1990-08-01,1991-01-01,5,1.120988193864907
1990-08-01,1991-02-01,6,1.2296239319164854
1990-08-01,1991-03-01,7,1.5508249523329702
1990-08-01,1991-04-01,8,1.7305729256850393
1990-08-01,1991-05-01,9,1.6074542476100167
1990-08-01,1991-06-01,10,1.5752257597546429
1990-08-01,1991-07-01,11,1.5918321979898824
1990-08-01,1991-08-01,12,1.7277712398101368
1990-08-01,1991-09-01,13,1.9043854242568763
1990-08-01,1991-10-01,14,2.1277672340687346
1990-08-01,1991-11-01,15,2.545802175140433
1990-08-01,1991-12-01,16,3.0470546141299812
