Maturity (Years),Execution Date,Horizon (Years),Metric,Value
5.0,2009-02-01,4.0,RMSE,0.0199181525154566
5.0,2009-02-01,4.0,R-Squared,-5.164227059855597
5.0,2009-02-01,5.0,RMSE,0.0225536123638188
5.0,2009-02-01,5.0,R-Squared,-6.702682781975516
6.0,2009-02-01,0.5,RMSE,0.0023437945787458535
6.0,2009-02-01,0.5,R-Squared,-1.2015345727811888
6.0,2009-02-01,1.0,RMSE,0.005016173166677658
6.0,2009-02-01,1.0,R-Squared,-9.626256203938729
6.0,2009-02-01,2.0,RMSE,0.010894841195775471
6.0,2009-02-01,2.0,R-Squared,-6.827557879804668
6.0,2009-02-01,3.0,RMSE,0.015025900579774711
6.0,2009-02-01,3.0,R-Squared,-5.669976717560501
6.0,2009-02-01,4.0,RMSE,0.02065980031128355
6.0,2009-02-01,4.0,R-Squared,-5.297479336864829
6.0,2009-02-01,5.0,RMSE,0.02338137233560587
6.0,2009-02-01,5.0,R-Squared,-6.683624257480714
7.0,2009-02-01,0.5,RMSE,0.002167252106473186
7.0,2009-02-01,0.5,R-Squared,-0.6465487986535647
7.0,2009-02-01,1.0,RMSE,0.00482923389398328
7.0,2009-02-01,1.0,R-Squared,-8.176025634874879
7.0,2009-02-01,2.0,RMSE,0.010851177486377563
7.0,2009-02-01,2.0,R-Squared,-6.734779622859113
7.0,2009-02-01,3.0,RMSE,0.015175160584378008
7.0,2009-02-01,3.0,R-Squared,-5.829443160513991
7.0,2009-02-01,4.0,RMSE,0.020845005990433856
7.0,2009-02-01,4.0,R-Squared,-5.34668601064276
7.0,2009-02-01,5.0,RMSE,0.02352688778414165
7.0,2009-02-01,5.0,R-Squared,-6.6623125394238185
8.0,2009-02-01,0.5,RMSE,0.0021044444470782807
8.0,2009-02-01,0.5,R-Squared,-0.3166115975974704
8.0,2009-02-01,1.0,RMSE,0.004518070867161741
8.0,2009-02-01,1.0,R-Squared,-7.213749538424199
8.0,2009-02-01,2.0,RMSE,0.010628762786023144
8.0,2009-02-01,2.0,R-Squared,-6.6803815148213594
8.0,2009-02-01,3.0,RMSE,0.015081948742717902
8.0,2009-02-01,3.0,R-Squared,-5.983917521385612
8.0,2009-02-01,4.0,RMSE,0.02073070192619564
8.0,2009-02-01,4.0,R-Squared,-5.394358975900351
8.0,2009-02-01,5.0,RMSE,0.023290067042299484
8.0,2009-02-01,5.0,R-Squared,-6.707816701093606
9.0,2009-02-01,0.5,RMSE,0.002236981662481725
9.0,2009-02-01,0.5,R-Squared,-0.5157214368246852
9.0,2009-02-01,1.0,RMSE,0.004472788677368649
9.0,2009-02-01,1.0,R-Squared,-8.28930996876155
9.0,2009-02-01,2.0,RMSE,0.010592229476078534
9.0,2009-02-01,2.0,R-Squared,-7.146750300857892
9.0,2009-02-01,3.0,RMSE,0.015033659730147371
9.0,2009-02-01,3.0,R-Squared,-6.429025959654165
9.0,2009-02-01,4.0,RMSE,0.020530305433833478
9.0,2009-02-01,4.0,R-Squared,-5.7043527911971985
9.0,2009-02-01,5.0,RMSE,0.02285427367236178
9.0,2009-02-01,5.0,R-Squared,-7.1249560766232864
10.0,2009-02-01,0.5,RMSE,0.002145201760125178
10.0,2009-02-01,0.5,R-Squared,-0.4886800877312538
10.0,2009-02-01,1.0,RMSE,0.004427445562851978
10.0,2009-02-01,1.0,R-Squared,-8.589961492164548
10.0,2009-02-01,2.0,RMSE,0.010761427248201486
10.0,2009-02-01,2.0,R-Squared,-7.171649132491053
10.0,2009-02-01,3.0,RMSE,0.015037304248451873
10.0,2009-02-01,3.0,R-Squared,-6.863951546120451
10.0,2009-02-01,4.0,RMSE,0.02029020009669946
10.0,2009-02-01,4.0,R-Squared,-6.102725121096651
10.0,2009-02-01,5.0,RMSE,0.02245887087527064
10.0,2009-02-01,5.0,R-Squared,-7.598904135129967
0.25,2008-10-01,0.5,RMSE,0.013677473954747294
0.25,2008-10-01,0.5,R-Squared,-9.268790800896536
0.25,2008-10-01,1.0,RMSE,0.017842211347709958
0.25,2008-10-01,1.0,R-Squared,-16.132636535311367
0.25,2008-10-01,2.0,RMSE,0.021837003168284824
0.25,2008-10-01,2.0,R-Squared,-30.86391393403688
0.25,2008-10-01,3.0,RMSE,0.022801440941013815
0.25,2008-10-01,3.0,R-Squared,-40.98717347148721
0.25,2008-10-01,4.0,RMSE,0.025941214553575027
0.25,2008-10-01,4.0,R-Squared,-46.211145632633766
0.25,2008-10-01,5.0,RMSE,0.028567677720493453
0.25,2008-10-01,5.0,R-Squared,-55.644099060075746
0.5,2008-10-01,0.5,RMSE,0.01339429329800139
0.5,2008-10-01,0.5,R-Squared,-7.714243044564498
0.5,2008-10-01,1.0,RMSE,0.01766305874688929
0.5,2008-10-01,1.0,R-Squared,-14.678102407173775
0.5,2008-10-01,2.0,RMSE,0.021684862029152936
0.5,2008-10-01,2.0,R-Squared,-28.694370506351294
0.5,2008-10-01,3.0,RMSE,0.022623287778415987
0.5,2008-10-01,3.0,R-Squared,-34.57503780653362
0.5,2008-10-01,4.0,RMSE,0.026269741878815936
0.5,2008-10-01,4.0,R-Squared,-32.828330494119456
0.5,2008-10-01,5.0,RMSE,0.02891203064274489
0.5,2008-10-01,5.0,R-Squared,-40.28900316968118
1.0,2008-10-01,0.5,RMSE,0.013447762828097627
1.0,2008-10-01,0.5,R-Squared,-9.436502574702269
1.0,2008-10-01,1.0,RMSE,0.017348998797204092
1.0,2008-10-01,1.0,R-Squared,-18.663917414637766
1.0,2008-10-01,2.0,RMSE,0.02166976486229141
1.0,2008-10-01,2.0,R-Squared,-32.03654097410677
1.0,2008-10-01,3.0,RMSE,0.02270606290870931
1.0,2008-10-01,3.0,R-Squared,-34.193689575413536
1.0,2008-10-01,4.0,RMSE,0.026599636617329205
1.0,2008-10-01,4.0,R-Squared,-30.009882574032172
1.0,2008-10-01,5.0,RMSE,0.02935005159322287
1.0,2008-10-01,5.0,R-Squared,-34.67459100788798
2.0,2008-10-01,0.5,RMSE,0.013421199122286748
2.0,2008-10-01,0.5,R-Squared,-17.381801773832052
2.0,2008-10-01,1.0,RMSE,0.01611312539906856
2.0,2008-10-01,1.0,R-Squared,-39.53734673249667
2.0,2008-10-01,2.0,RMSE,0.0216385974922824
2.0,2008-10-01,2.0,R-Squared,-31.028225424090273
2.0,2008-10-01,3.0,RMSE,0.02315711922695143
2.0,2008-10-01,3.0,R-Squared,-31.180336912800676
2.0,2008-10-01,4.0,RMSE,0.027800144243759504
2.0,2008-10-01,4.0,R-Squared,-21.620909672368587
2.0,2008-10-01,5.0,RMSE,0.030756429935647377
2.0,2008-10-01,5.0,R-Squared,-23.970066917912337
3.0,2008-10-01,0.5,RMSE,0.01346187511276536
3.0,2008-10-01,0.5,R-Squared,-40.136454946977096
3.0,2008-10-01,1.0,RMSE,0.015294391657016826
3.0,2008-10-01,1.0,R-Squared,-100.33982109155957
3.0,2008-10-01,2.0,RMSE,0.021719279869245305
3.0,2008-10-01,2.0,R-Squared,-24.956418444837762
3.0,2008-10-01,3.0,RMSE,0.02359918887482504
3.0,2008-10-01,3.0,R-Squared,-26.586566852691092
3.0,2008-10-01,4.0,RMSE,0.028695417799065346
3.0,2008-10-01,4.0,R-Squared,-17.38974250487816
3.0,2008-10-01,5.0,RMSE,0.031842205096600164
3.0,2008-10-01,5.0,R-Squared,-18.892898266808764
4.0,2008-10-01,0.5,RMSE,0.012356365493651008
4.0,2008-10-01,0.5,R-Squared,-41.40250733190931
4.0,2008-10-01,1.0,RMSE,0.013868763621670487
4.0,2008-10-01,1.0,R-Squared,-93.66882899012118
4.0,2008-10-01,2.0,RMSE,0.020679786264932363
4.0,2008-10-01,2.0,R-Squared,-19.531576429476328
4.0,2008-10-01,3.0,RMSE,0.022758242059256095
4.0,2008-10-01,3.0,R-Squared,-21.101410360523722
4.0,2008-10-01,4.0,RMSE,0.02838328159105594
4.0,2008-10-01,4.0,R-Squared,-13.254023883012009
4.0,2008-10-01,5.0,RMSE,0.031739576579807194
4.0,2008-10-01,5.0,R-Squared,-14.389390428811883
5.0,2008-10-01,0.5,RMSE,0.012431911721037253
5.0,2008-10-01,0.5,R-Squared,-70.23353325508087
5.0,2008-10-01,1.0,RMSE,0.013470039859799271
5.0,2008-10-01,1.0,R-Squared,-98.21202009306064
5.0,2008-10-01,2.0,RMSE,0.019462519218025203
5.0,2008-10-01,2.0,R-Squared,-22.931788652580757
5.0,2008-10-01,3.0,RMSE,0.021747390011945304
5.0,2008-10-01,3.0,R-Squared,-21.94046911547534
5.0,2008-10-01,4.0,RMSE,0.02759413995338067
5.0,2008-10-01,4.0,R-Squared,-12.15672755595867
5.0,2008-10-01,5.0,RMSE,0.03106376670002703
5.0,2008-10-01,5.0,R-Squared,-12.921939185697973
6.0,2008-10-01,0.5,RMSE,0.01157776360663254
6.0,2008-10-01,0.5,R-Squared,-87.01850919414956
6.0,2008-10-01,1.0,RMSE,0.012554083663914596
6.0,2008-10-01,1.0,R-Squared,-84.44403134113719
6.0,2008-10-01,2.0,RMSE,0.01846642673238095
6.0,2008-10-01,2.0,R-Squared,-20.876759839065276
6.0,2008-10-01,3.0,RMSE,0.020886884905065402
6.0,2008-10-01,3.0,R-Squared,-19.834440096702856
6.0,2008-10-01,4.0,RMSE,0.02682119625313818
6.0,2008-10-01,4.0,R-Squared,-10.963665360584633
6.0,2008-10-01,5.0,RMSE,0.030417391391002635
6.0,2008-10-01,5.0,R-Squared,-11.513172341343827
7.0,2008-10-01,0.5,RMSE,0.010591776149385754
7.0,2008-10-01,0.5,R-Squared,-62.92743445627535
7.0,2008-10-01,1.0,RMSE,0.011563778421055696
7.0,2008-10-01,1.0,R-Squared,-62.6299616037814
7.0,2008-10-01,2.0,RMSE,0.017449038290865387
7.0,2008-10-01,2.0,R-Squared,-18.18098823830865
7.0,2008-10-01,3.0,RMSE,0.020001279498399107
7.0,2008-10-01,3.0,R-Squared,-17.544219148443023
7.0,2008-10-01,4.0,RMSE,0.0259098622432517
7.0,2008-10-01,4.0,R-Squared,-10.042925405962107
7.0,2008-10-01,5.0,RMSE,0.029515180618104434
7.0,2008-10-01,5.0,R-Squared,-10.56206309481833
8.0,2008-10-01,0.5,RMSE,0.010140974065979984
8.0,2008-10-01,0.5,R-Squared,-60.138994390926875
8.0,2008-10-01,1.0,RMSE,0.010886650932326287
8.0,2008-10-01,1.0,R-Squared,-48.752038755112274
8.0,2008-10-01,2.0,RMSE,0.016531212907909806
8.0,2008-10-01,2.0,R-Squared,-17.134553964970088
8.0,2008-10-01,3.0,RMSE,0.019153753102127462
8.0,2008-10-01,3.0,R-Squared,-16.68939440248215
8.0,2008-10-01,4.0,RMSE,0.025017540689167807
8.0,2008-10-01,4.0,R-Squared,-9.527410699737507
8.0,2008-10-01,5.0,RMSE,0.028515986285909227
8.0,2008-10-01,5.0,R-Squared,-10.13493827259923
9.0,2008-10-01,0.5,RMSE,0.010322922198563607
9.0,2008-10-01,0.5,R-Squared,-59.240380290244545
9.0,2008-10-01,1.0,RMSE,0.010792522496341076
9.0,2008-10-01,1.0,R-Squared,-42.782661691310004
9.0,2008-10-01,2.0,RMSE,0.016066447382708706
9.0,2008-10-01,2.0,R-Squared,-17.76702492166899
9.0,2008-10-01,3.0,RMSE,0.018620467028109003
9.0,2008-10-01,3.0,R-Squared,-17.087368567783805
9.0,2008-10-01,4.0,RMSE,0.024310992868110667
9.0,2008-10-01,4.0,R-Squared,-9.681082164003113
9.0,2008-10-01,5.0,RMSE,0.02755761957230275
9.0,2008-10-01,5.0,R-Squared,-10.482522177293138
10.0,2008-10-01,0.5,RMSE,0.009950732258387102
10.0,2008-10-01,0.5,R-Squared,-55.27311131932968
10.0,2008-10-01,1.0,RMSE,0.010379569708316211
10.0,2008-10-01,1.0,R-Squared,-37.21908752427956
10.0,2008-10-01,2.0,RMSE,0.01567166285472199
10.0,2008-10-01,2.0,R-Squared,-16.50389005029446
10.0,2008-10-01,3.0,RMSE,0.018249011323951923
10.0,2008-10-01,3.0,R-Squared,-16.59032404054159
10.0,2008-10-01,4.0,RMSE,0.023639473351544708
10.0,2008-10-01,4.0,R-Squared,-9.966065798905628
10.0,2008-10-01,5.0,RMSE,0.026721565959509586
10.0,2008-10-01,5.0,R-Squared,-10.82855691826045
0.25,2009-05-01,0.5,RMSE,0.002304821741205843
0.25,2009-05-01,0.5,R-Squared,-7.089889180917577
0.25,2009-05-01,1.0,RMSE,0.004772841188887702
0.25,2009-05-01,1.0,R-Squared,-21.07478495391257
0.25,2009-05-01,2.0,RMSE,0.01067727985511064
0.25,2009-05-01,2.0,R-Squared,-25.296249858482973
0.25,2009-05-01,3.0,RMSE,0.011821860291648523
0.25,2009-05-01,3.0,R-Squared,-18.725231288873637
0.25,2009-05-01,4.0,RMSE,0.010989909911491258
0.25,2009-05-01,4.0,R-Squared,-14.161583592259436
0.25,2009-05-01,5.0,RMSE,0.009904715878950924
0.25,2009-05-01,5.0,R-Squared,-11.828151696347303
0.5,2009-05-01,0.5,RMSE,0.0014400529506565685
0.5,2009-05-01,0.5,R-Squared,-3.013800835771134
0.5,2009-05-01,1.0,RMSE,0.002848003645337374
0.5,2009-05-01,1.0,R-Squared,-4.940269702006036
0.5,2009-05-01,2.0,RMSE,0.00903402523958769
0.5,2009-05-01,2.0,R-Squared,-11.530029189104024
0.5,2009-05-01,3.0,RMSE,0.009581016773967548
0.5,2009-05-01,3.0,R-Squared,-7.806547771241499
0.5,2009-05-01,4.0,RMSE,0.008496461756846518
0.5,2009-05-01,4.0,R-Squared,-4.281358246977933
0.5,2009-05-01,5.0,RMSE,0.007713341488901293
0.5,2009-05-01,5.0,R-Squared,-3.7828490899795204
1.0,2009-05-01,0.5,RMSE,0.001259405394988766
1.0,2009-05-01,0.5,R-Squared,-4.608068413071012
1.0,2009-05-01,1.0,RMSE,0.0013299694124200138
1.0,2009-05-01,1.0,R-Squared,0.3785882965219408
1.0,2009-05-01,2.0,RMSE,0.004906187111470636
1.0,2009-05-01,2.0,R-Squared,-1.8693265074086982
1.0,2009-05-01,3.0,RMSE,0.004888442738761322
1.0,2009-05-01,3.0,R-Squared,-0.5673484358790326
1.0,2009-05-01,4.0,RMSE,0.004865741724847734
1.0,2009-05-01,4.0,R-Squared,-0.29740527780518855
1.0,2009-05-01,5.0,RMSE,0.005995682551315243
1.0,2009-05-01,5.0,R-Squared,-1.1091018712175291
2.0,2009-05-01,0.5,RMSE,0.0030342490316925697
2.0,2009-05-01,0.5,R-Squared,-36.21870577952016
2.0,2009-05-01,1.0,RMSE,0.006070089359427843
2.0,2009-05-01,1.0,R-Squared,-4.183736526548573
2.0,2009-05-01,2.0,RMSE,0.006540290357719695
2.0,2009-05-01,2.0,R-Squared,-2.290485932964289
2.0,2009-05-01,3.0,RMSE,0.009162422877567187
2.0,2009-05-01,3.0,R-Squared,-2.281442253806217
2.0,2009-05-01,4.0,RMSE,0.011879416466520054
2.0,2009-05-01,4.0,R-Squared,-3.3065179016492072
2.0,2009-05-01,5.0,RMSE,0.013875846242925299
2.0,2009-05-01,5.0,R-Squared,-5.158742469695956
3.0,2009-05-01,0.5,RMSE,0.0048136632904571385
3.0,2009-05-01,0.5,R-Squared,-51.26359291891435
3.0,2009-05-01,1.0,RMSE,0.009525307520031149
3.0,2009-05-01,1.0,R-Squared,-7.188177502726232
3.0,2009-05-01,2.0,RMSE,0.011644858506050315
3.0,2009-05-01,2.0,R-Squared,-6.683905734486491
3.0,2009-05-01,3.0,RMSE,0.015442450809805188
3.0,2009-05-01,3.0,R-Squared,-5.9299397822207816
3.0,2009-05-01,4.0,RMSE,0.018825326881570917
3.0,2009-05-01,4.0,R-Squared,-6.617182131581754
3.0,2009-05-01,5.0,RMSE,0.020695004918624152
3.0,2009-05-01,5.0,R-Squared,-8.686115057371909
4.0,2009-05-01,0.5,RMSE,0.0058996852498052746
4.0,2009-05-01,0.5,R-Squared,-50.456449689695674
4.0,2009-05-01,1.0,RMSE,0.010987332302205837
4.0,2009-05-01,1.0,R-Squared,-9.818095456439966
4.0,2009-05-01,2.0,RMSE,0.014154109082662436
4.0,2009-05-01,2.0,R-Squared,-9.241127364062189
4.0,2009-05-01,3.0,RMSE,0.018874013300988094
4.0,2009-05-01,3.0,R-Squared,-7.423743474309779
4.0,2009-05-01,4.0,RMSE,0.022813171781908316
4.0,2009-05-01,4.0,R-Squared,-7.6051401117016475
4.0,2009-05-01,5.0,RMSE,0.024587050219840343
4.0,2009-05-01,5.0,R-Squared,-9.590149475541105
5.0,2009-05-01,0.5,RMSE,0.007058308118070141
5.0,2009-05-01,0.5,R-Squared,-60.16997164491705
5.0,2009-05-01,1.0,RMSE,0.01137172900102499
5.0,2009-05-01,1.0,R-Squared,-17.656251300496365
5.0,2009-05-01,2.0,RMSE,0.015229998568285809
5.0,2009-05-01,2.0,R-Squared,-13.306918673538982
5.0,2009-05-01,3.0,RMSE,0.020618567012591238
5.0,2009-05-01,3.0,R-Squared,-8.653486496143623
5.0,2009-05-01,4.0,RMSE,0.024894099099617838
5.0,2009-05-01,4.0,R-Squared,-8.264555763013107
5.0,2009-05-01,5.0,RMSE,0.026589254066255702
5.0,2009-05-01,5.0,R-Squared,-10.190506909342812
6.0,2009-05-01,0.5,RMSE,0.007575927958894023
6.0,2009-05-01,0.5,R-Squared,-62.02317956683346
6.0,2009-05-01,1.0,RMSE,0.011814080356872626
6.0,2009-05-01,1.0,R-Squared,-20.83863799953482
6.0,2009-05-01,2.0,RMSE,0.016015450423031055
6.0,2009-05-01,2.0,R-Squared,-15.857845974523748
6.0,2009-05-01,3.0,RMSE,0.021736133366108405
6.0,2009-05-01,3.0,R-Squared,-9.484084178051528
6.0,2009-05-01,4.0,RMSE,0.02620899375089818
6.0,2009-05-01,4.0,R-Squared,-8.67124384713907
6.0,2009-05-01,5.0,RMSE,0.027946641226736683
6.0,2009-05-01,5.0,R-Squared,-10.441314942367576
7.0,2009-05-01,0.5,RMSE,0.007789197014818609
7.0,2009-05-01,0.5,R-Squared,-54.048118960918224
7.0,2009-05-01,1.0,RMSE,0.01186104149267439
7.0,2009-05-01,1.0,R-Squared,-23.055009866584644
7.0,2009-05-01,2.0,RMSE,0.016388064714496584
7.0,2009-05-01,2.0,R-Squared,-17.375239002553375
7.0,2009-05-01,3.0,RMSE,0.022274833072381366
7.0,2009-05-01,3.0,R-Squared,-9.979181726153714
7.0,2009-05-01,4.0,RMSE,0.02678935947029172
7.0,2009-05-01,4.0,R-Squared,-8.95541286416874
7.0,2009-05-01,5.0,RMSE,0.028450306256183697
7.0,2009-05-01,5.0,R-Squared,-10.69714581199187
8.0,2009-05-01,0.5,RMSE,0.00776212795481747
8.0,2009-05-01,0.5,R-Squared,-67.27266899372128
8.0,2009-05-01,1.0,RMSE,0.011664570825971395
8.0,2009-05-01,1.0,R-Squared,-27.019966263550177
8.0,2009-05-01,2.0,RMSE,0.016493820183199722
8.0,2009-05-01,2.0,R-Squared,-18.85030829950919
8.0,2009-05-01,3.0,RMSE,0.022460649359164305
8.0,2009-05-01,3.0,R-Squared,-10.39009695599897
8.0,2009-05-01,4.0,RMSE,0.02691915740582693
8.0,2009-05-01,4.0,R-Squared,-9.260482231139415
8.0,2009-05-01,5.0,RMSE,0.02847186186343055
8.0,2009-05-01,5.0,R-Squared,-11.016018206483935
9.0,2009-05-01,0.5,RMSE,0.008010389640707506
9.0,2009-05-01,0.5,R-Squared,-119.09109912787186
9.0,2009-05-01,1.0,RMSE,0.011733328606304197
9.0,2009-05-01,1.0,R-Squared,-34.26416970814651
9.0,2009-05-01,2.0,RMSE,0.016706942507544235
9.0,2009-05-01,2.0,R-Squared,-20.552402193708392
9.0,2009-05-01,3.0,RMSE,0.022609860635146875
9.0,2009-05-01,3.0,R-Squared,-11.154771207838794
9.0,2009-05-01,4.0,RMSE,0.026880143591943732
9.0,2009-05-01,4.0,R-Squared,-9.972058799824387
9.0,2009-05-01,5.0,RMSE,0.028244561398857317
9.0,2009-05-01,5.0,R-Squared,-11.874784141377821
10.0,2009-05-01,0.5,RMSE,0.008108124885632803
10.0,2009-05-01,0.5,R-Squared,-128.45170571839975
10.0,2009-05-01,1.0,RMSE,0.011852160792604944
10.0,2009-05-01,1.0,R-Squared,-36.84917452393254
10.0,2009-05-01,2.0,RMSE,0.01707677113926566
10.0,2009-05-01,2.0,R-Squared,-21.143365394314024
10.0,2009-05-01,3.0,RMSE,0.022725071493433873
10.0,2009-05-01,3.0,R-Squared,-12.264760886388482
10.0,2009-05-01,4.0,RMSE,0.026795619524281503
10.0,2009-05-01,4.0,R-Squared,-10.908513695324116
10.0,2009-05-01,5.0,RMSE,0.028025578727393936
10.0,2009-05-01,5.0,R-Squared,-12.948419871500304
0.25,2009-04-01,0.5,RMSE,0.002431054809300464
0.25,2009-04-01,0.5,R-Squared,-1.672309390212693
0.25,2009-04-01,1.0,RMSE,0.0051954646768965695
0.25,2009-04-01,1.0,R-Squared,-12.440410891962136
0.25,2009-04-01,2.0,RMSE,0.010480199781563214
0.25,2009-04-01,2.0,R-Squared,-28.62204898567325
0.25,2009-04-01,3.0,RMSE,0.012011423041383494
0.25,2009-04-01,3.0,R-Squared,-19.461639820114506
0.25,2009-04-01,4.0,RMSE,0.011069871837413724
0.25,2009-04-01,4.0,R-Squared,-14.063063891678633
0.25,2009-04-01,5.0,RMSE,0.009956532556481792
0.25,2009-04-01,5.0,R-Squared,-11.487285604438762
0.5,2009-04-01,0.5,RMSE,0.0016282834365056347
0.5,2009-04-01,0.5,R-Squared,-1.0075308434319337
0.5,2009-04-01,1.0,RMSE,0.003694259431489048
0.5,2009-04-01,1.0,R-Squared,-8.091600306757714
0.5,2009-04-01,2.0,RMSE,0.009147203610941082
0.5,2009-04-01,2.0,R-Squared,-15.004289465027494
0.5,2009-04-01,3.0,RMSE,0.01021293314665637
0.5,2009-04-01,3.0,R-Squared,-9.45590727343022
0.5,2009-04-01,4.0,RMSE,0.009026058899476348
0.5,2009-04-01,4.0,R-Squared,-4.948637582642042
0.5,2009-04-01,5.0,RMSE,0.008207891053062345
0.5,2009-04-01,5.0,R-Squared,-4.316273286741186
1.0,2009-04-01,0.5,RMSE,0.0007125417442114908
1.0,2009-04-01,0.5,R-Squared,0.23076286921866052
1.0,2009-04-01,1.0,RMSE,0.0012570809934090471
1.0,2009-04-01,1.0,R-Squared,0.11835495241807326
1.0,2009-04-01,2.0,RMSE,0.0054402896324367706
1.0,2009-04-01,2.0,R-Squared,-3.2147455794023
1.0,2009-04-01,3.0,RMSE,0.0059083336947202475
1.0,2009-04-01,3.0,R-Squared,-1.4416139360668603
1.0,2009-04-01,4.0,RMSE,0.005528927618507381
1.0,2009-04-01,4.0,R-Squared,-0.686759832760321
1.0,2009-04-01,5.0,RMSE,0.006388524963540264
1.0,2009-04-01,5.0,R-Squared,-1.3626554468651113
2.0,2009-04-01,0.5,RMSE,0.0011023708027363087
2.0,2009-04-01,0.5,R-Squared,-6.879677579632173
2.0,2009-04-01,1.0,RMSE,0.0028984624603096355
2.0,2009-04-01,1.0,R-Squared,-1.2550035514529307
2.0,2009-04-01,2.0,RMSE,0.0044061809754152
2.0,2009-04-01,2.0,R-Squared,-0.5629150629815705
2.0,2009-04-01,3.0,RMSE,0.006676721005369865
2.0,2009-04-01,3.0,R-Squared,-0.8776678166975282
2.0,2009-04-01,4.0,RMSE,0.009824838013883157
2.0,2009-04-01,4.0,R-Squared,-1.9387620168999535
2.0,2009-04-01,5.0,RMSE,0.012151449060243982
2.0,2009-04-01,5.0,R-Squared,-3.6391041773760104
3.0,2009-04-01,0.5,RMSE,0.00195863634846268
3.0,2009-04-01,0.5,R-Squared,-53.967255099977066
3.0,2009-04-01,1.0,RMSE,0.005294458004783821
3.0,2009-04-01,1.0,R-Squared,-4.1122523572201635
3.0,2009-04-01,2.0,RMSE,0.00830112060180659
3.0,2009-04-01,2.0,R-Squared,-2.8957248583391895
3.0,2009-04-01,3.0,RMSE,0.011685015654558848
3.0,2009-04-01,3.0,R-Squared,-3.2788038756322777
3.0,2009-04-01,4.0,RMSE,0.015682266457455643
3.0,2009-04-01,4.0,R-Squared,-4.2353266871276585
3.0,2009-04-01,5.0,RMSE,0.01795443962540637
3.0,2009-04-01,5.0,R-Squared,-6.1273919309363665
4.0,2009-04-01,0.5,RMSE,0.0024305808679800883
4.0,2009-04-01,0.5,R-Squared,-11.905769104784184
4.0,2009-04-01,1.0,RMSE,0.006183828584821085
4.0,2009-04-01,1.0,R-Squared,-5.303106714860963
4.0,2009-04-01,2.0,RMSE,0.010173252538170282
4.0,2009-04-01,2.0,R-Squared,-4.04368087856549
4.0,2009-04-01,3.0,RMSE,0.014429411178267288
4.0,2009-04-01,3.0,R-Squared,-4.31538399471465
4.0,2009-04-01,4.0,RMSE,0.01907438830505497
4.0,2009-04-01,4.0,R-Squared,-4.897935146480661
4.0,2009-04-01,5.0,RMSE,0.021267815101662323
4.0,2009-04-01,5.0,R-Squared,-6.679247050683965
5.0,2009-04-01,0.5,RMSE,0.003085332474152465
5.0,2009-04-01,0.5,R-Squared,-9.4380256992002
5.0,2009-04-01,1.0,RMSE,0.006281419062438736
5.0,2009-04-01,1.0,R-Squared,-9.595190740530935
5.0,2009-04-01,2.0,RMSE,0.010751963759668408
5.0,2009-04-01,2.0,R-Squared,-5.650097172961577
5.0,2009-04-01,3.0,RMSE,0.015716700140407932
5.0,2009-04-01,3.0,R-Squared,-5.149388984663693
5.0,2009-04-01,4.0,RMSE,0.020748921511211337
5.0,2009-04-01,4.0,R-Squared,-5.329656159265812
5.0,2009-04-01,5.0,RMSE,0.022881717339884946
5.0,2009-04-01,5.0,R-Squared,-7.049822494962683
6.0,2009-04-01,0.5,RMSE,0.003308053588280602
6.0,2009-04-01,0.5,R-Squared,-6.751435702030199
6.0,2009-04-01,1.0,RMSE,0.006415524760565508
6.0,2009-04-01,1.0,R-Squared,-10.546108430030866
6.0,2009-04-01,2.0,RMSE,0.011190917473087852
6.0,2009-04-01,2.0,R-Squared,-6.521749948667806
6.0,2009-04-01,3.0,RMSE,0.016509071272538565
6.0,2009-04-01,3.0,R-Squared,-5.670842750771235
6.0,2009-04-01,4.0,RMSE,0.02177222494561971
6.0,2009-04-01,4.0,R-Squared,-5.561082817938045
6.0,2009-04-01,5.0,RMSE,0.023960879321386692
6.0,2009-04-01,5.0,R-Squared,-7.171576009341283
7.0,2009-04-01,0.5,RMSE,0.003287734957908792
7.0,2009-04-01,0.5,R-Squared,-5.291165615653718
7.0,2009-04-01,1.0,RMSE,0.006277703532448402
7.0,2009-04-01,1.0,R-Squared,-10.400473812350805
7.0,2009-04-01,2.0,RMSE,0.011322717630826604
7.0,2009-04-01,2.0,R-Squared,-6.91782692104419
7.0,2009-04-01,3.0,RMSE,0.01682224705591528
7.0,2009-04-01,3.0,R-Squared,-5.9379386749343945
7.0,2009-04-01,4.0,RMSE,0.022147077394849456
7.0,2009-04-01,4.0,R-Squared,-5.684989449024501
7.0,2009-04-01,5.0,RMSE,0.024266088907545114
7.0,2009-04-01,5.0,R-Squared,-7.261274112274403
8.0,2009-04-01,0.5,RMSE,0.003168678425671247
8.0,2009-04-01,0.5,R-Squared,-4.63784865060415
8.0,2009-04-01,1.0,RMSE,0.005971720700772394
8.0,2009-04-01,1.0,R-Squared,-10.937929792182757
8.0,2009-04-01,2.0,RMSE,0.011242615933071238
8.0,2009-04-01,2.0,R-Squared,-7.243292207832145
8.0,2009-04-01,3.0,RMSE,0.01683723451330085
8.0,2009-04-01,3.0,R-Squared,-6.152115780464729
8.0,2009-04-01,4.0,RMSE,0.022138430315681357
8.0,2009-04-01,4.0,R-Squared,-5.7966739322320855
8.0,2009-04-01,5.0,RMSE,0.024142822424580757
